Cluster ID,confidence_score,Id,Source,Site name,Address,Zip,Phone,Fax,Program Name,Length of Day,IDHS Provider ID,Agency,Neighborhood,Funded Enrollment,Program Option,Number per Site EHS,Number per Site HS,Director,Head Start Fund,Eearly Head Start Fund,CC fund,Progmod,Website,Executive Director,Center Director,ECE Available Programs,NAEYC Valid Until,NAEYC Program Id,Email Address,Ounce of Prevention Description,Purple binder service type,Column,Column2,canonical_Address,canonical_Length of Day,canonical_Fax,canonical_Center Director,canonical_Head Start Fund,canonical_Program Name,canonical_Email Address,canonical_Site name,canonical_NAEYC Program Id,canonical_Director,canonical_Progmod,canonical_Executive Director,canonical_Number per Site HS,canonical_Number per Site EHS,canonical_Eearly Head Start Fund,canonical_Purple binder service type,canonical_NAEYC Valid Until,canonical_Column,canonical_ECE Available Programs,canonical_Zip,canonical_Source,canonical_Phone,canonical_Ounce of Prevention Description,canonical_CC fund,canonical_Neighborhood,canonical_Program Option,canonical_Column2,canonical_Agency,canonical_IDHS Provider ID,canonical_Funded Enrollment,canonical_Id,canonical_Website
618,0.490401426951,842,CPS_Early_Childhood_Portal_scrape.csv, Jordan,7414 N. Wolcott ,,5342220,,Head Start,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'7414 n. wolcott',b'3-4 hours',b'',b'www.cps.edu',b'',b'head start',b'',b'jordan',b'',b'',b'no',b'',b'',b'',b'willie white',b'',b'willie white',b'',b'paula cottone',b'60626',b'dfss_agencysitelies_2012.csv',b'5342220',b'',b'yes',b'rogers park',b'rogers park',b'',b'',b'',b'chicago public schools',b'1529',b'no'
187,0.883684486151,843,CPS_Early_Childhood_Portal_scrape.csv," Henry Booth House - Itsy Bitsy People Palace, Inc",7419 S Cottage Grove Ave ,,8467396,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'7419 s cottage grove ave',b'half day/full day',b'',b'www.henryboothhouse.org',b'',b'head start',b'',"b'henry booth house itsy bitsy people palace, inc'",b'',b'',b'no',b'',b'',b'',b'ms. whiting',b'',b'ms. whiting',b'',b'scott perkins',b'60619',b'dfss_agencysitelies_2012.csv',b'8467396',b'',b'yes',b'',b'greater grand crossing',b'',b'',b'',b'henry booth house',b'843',b'no'
329,0.469613452752,844,CPS_Early_Childhood_Portal_scrape.csv, Stagg,7424 S. Morgan ,,5353565,,Head Start,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,,b'7424 s. morgan st.',b'5-6 hours',b'',b'www.cps.edu',b'',b'head start',b'',b'stagg',b'',b'',b'no',b'',b'',b'',b'ms. ruth a. miller',b'',b'ms. ruth a. miller',b'',b'paula cottone',b'60621',b'dfss_agencysitelies_2012.csv',b'5353565',b'',b'yes',b'englewood',b'englewood',b'',b'',b'',b'chicago public schools',b'2075',b'no'
786,0.506468812625,845,CPS_Early_Childhood_Portal_scrape.csv, Madison,7433 S. Dorchester ,,5350551,,Head Start,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'7433 s. dorchester',b'3-4 hours',b'',b'www.cps.edu',b'',b'head start',b'',b'madison',b'',b'',b'no',b'',b'',b'',b'dr. beverly j. greene',b'',b'dr. beverly j. greene',b'',b'paula cottone',b'60619',b'dfss_agencysitelies_2012.csv',b'5350551',b'',b'yes',b'south shore',b'south shore',b'',b'',b'',b'chicago public schools',b'2033',b'no'
741,0.356563789504,846,CPS_Early_Childhood_Portal_scrape.csv, Chicago Commons Association - Nia Family Center,744 N Monticello Ave ,,8266971,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'744 n monticello',b'half day/full day',b'',b'www.chicagocommons.org',b'',b'head start',b'09/30/14',b'chicago commons association - nia family center',b'',b'',b'no',"b'2633it(child care it center), 3404ps(hs collaboration with c'",b'',b'',b'sharon gibson',b'barbere@chicagocommons.org',b'erica barbara',b'',b'dan valliere',b'60612',b'cps_early_childhood_portal_scrape.csv',b'7220115',b'407656',b'yes',b'',b'humboldt park',b'child care',b'',b'',b'chicago commons association',b'1461',b'yes'
79,0.400757720073,847,CPS_Early_Childhood_Portal_scrape.csv, Howard Area Community Center - Howard Area Community Center,7510 N Ashland Ave ,,7647610,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'7510 n ashland',b'half day/full day',b'',b'www.howardarea.org',b'',b'child care',b'09/30/14',b'howard area community center - howard area community center',b'',b'',b'no',"b'7071ps(hs collaboration with childcare & prek), 2765ps(child'",b'',b'',b'stephania koliarakis',b'skoliarakis@howardarea.org',b'stephania koliarakis',b'',b'bruce rasey',b'60626',b'cps_early_childhood_portal_scrape.csv',b'7647610',b'372557',b'yes',b'',b'rogers park',b'',b'',b'',b'howard area community center',b'1775',b'yes'
370,0.549939283303,848,CPS_Early_Childhood_Portal_scrape.csv, Chicago Youth Centers - Rebecca K. Crown / CYC,7601 S Phillips Ave ,,6481550,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'7601 s phillips',b'half day/full day',b'',b'www.chicagoyouthcenters.org',b'',b'community partnerships',b'11/01/16',b'chicago youth centers - rebecca k. crown / cyc',b'',b'',b'no',b'7088ps(hs collaboration with childcare & prek)',b'',b'',b'annette anthony',b'annette.anthony@chicagoyouthcenters.org',b'eddie wilson',b'',b'harry wells',b'60649',b'cps_early_childhood_portal_scrape.csv',b'7310444',b'508236',b'yes',b'',b'south shore',b'child care',b'',b'',b'chicago youth centers',b'177',b'no'
371,0.682341367006,849,CPS_Early_Childhood_Portal_scrape.csv, Howard Area Community Center - Howard Area,7638 N Paulina Ave ,,3813652,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'7638 n paulina ave',b'extended day',b'',b'',b'',b'child care',b'',b'howard area community center - howard area',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'cp',b'60626',b'cps_early_childhood_portal_scrape.csv',b'3813652',b'',b'',b'rogers park',b'',b'',b'',b'',b'',b'2573',b''
372,0.842522650957,850,CPS_Early_Childhood_Portal_scrape.csv, Barton,7650 S. Wolcott Ave. ,,5353260,,Head Start,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,,b'7650 s. wolcott ave.',b'5-6 hours',b'',b'www.cps.edu',b'',b'head start',b'',b'barton',b'',b'',b'no',b'',b'',b'',b'mr. terrence carter',b'',b'mr. frank gettridge',b'',b'paula cottone',b'60620',b'cps_early_childhood_portal_scrape.csv',b'5353260',b'',b'yes',b'auburn gresham',b'auburn gresham',b'',b'',b'',b'chicago public schools',b'1471',b'no'
121,0.487433767319,851,CPS_Early_Childhood_Portal_scrape.csv, Bradwell,7736 S. Burnhan ,,5356600,,Head Start,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'7736 s. burnhan',b'3-4 hours',b'',b'www.cps.edu',b'',b'head start',b'',b'bradwell',b'',b'',b'no',b'',b'',b'',b'mr. justin moore',b'',b'bennette/kimberly henderson',b'',b'paula cottone',b'60649',b'cps_early_childhood_portal_scrape.csv',b'5356600',b'',b'yes',b'south shore',b'south shore',b'',b'',b'',b'chicago public schools',b'851',b'no'
121,0.367361140251,852,CPS_Early_Childhood_Portal_scrape.csv, Bradwell,7736 S. Burnhan ,,5356600,,Head Start,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,,b'7736 s. burnhan',b'3-4 hours',b'',b'www.cps.edu',b'',b'head start',b'',b'bradwell',b'',b'',b'no',b'',b'',b'',b'mr. justin moore',b'',b'bennette/kimberly henderson',b'',b'paula cottone',b'60649',b'cps_early_childhood_portal_scrape.csv',b'5356600',b'',b'yes',b'south shore',b'south shore',b'',b'',b'',b'chicago public schools',b'851',b'no'
688,0.901235580444,853,CPS_Early_Childhood_Portal_scrape.csv, Henry Booth House - Little Hands & Feet,7801 S Wolcott Ave ,,,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'7801 s wolcott',b'half day/full day',b'',b'www.henryboothhouse.org',b'',b'head start',b'',b'henry booth house little hands & feet',b'',b'',b'no',b'',b'',b'',b'ms. doyle',b'',b'ms. doyle',b'',b'scott perkins',b'60620',b'dfss_agencysitelies_2012.csv',b'9948561',b'',b'yes',b'',b'auburn gresham',b'',b'',b'',b'henry booth house',b'853',b'no'
10,0.918402850628,854,CPS_Early_Childhood_Portal_scrape.csv, Ruggles,7831 S. Prairie ,,5353085,,Head Start,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,,b'7831 s. prairie',b'5-6 hours',b'',b'',b'',b'head start',b'',b'ruggles',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'hs-hd',b'60619',b'cps_early_childhood_portal_scrape.csv',b'5353085',b'',b'',b'greater grand crossing',b'',b'',b'',b'',b'',b'854',b''
277,0.67966401577,855,CPS_Early_Childhood_Portal_scrape.csv, Ada S. McKinley Community Services - McKinley - Wright Renaissance,7939 S Western Ave ,,4768805,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'7939 s western',b'half day/full day',b'',b'www.adasmckinley.org',b'',b'child care',b'',b'ada s. mckinley community services - mckinley - wright renaissance',b'',b'',b'yes',"b'2708it(child care it center), 2708ps(child care ps center &'",b'',b'',b'corllis wright',b'',b'corllis wright',b'',"b'george jones, jr.'",b'60620',b'cps_early_childhood_portal_scrape.csv',b'4768805',b'',b'yes',b'',b'ashburn',b'child care',b'',b'',b'ada s. mckinley community services',b'1305',b'yes'
375,0.427571415901,856,CPS_Early_Childhood_Portal_scrape.csv, Chicago State University - Tiny Tots Villa,8128 S Dr. Martin Luther King Dr ,,4836251,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'8128 s dr. martin luther king dr',b'extended day',b'',b'www.gamechicago.org',b'',b'child care',b'',b'chicago state university - tiny tots villa',b'',b'',b'no',"b'4292ps(child care ps center), 4205ps(hs collaboration with c'",b'',b'',b'judith tyson',b'',b'judith tyson',b'',b'grace ratliff',b'60641',b'cps_early_childhood_portal_scrape.csv',b'4836251',b'',b'yes',b'',b'chatham',b'',b'',b'',b'chicago state university',b'181',b'yes'
82,0.343234101931,857,CPS_Early_Childhood_Portal_scrape.csv, Henry Booth House - Learning Tree,8128 S Kedzie Ave ,,7788802,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'8128 s kedzie',b'half day/full day',b'',b'www.marcy-newberry.org',b'',b'head start',b'',b'marcy newberry association learning tree 1',b'',b'',b'no',b'',b'',b'',b'ms. vaughn',b'',b'joanne williams',b'',b'gertrude ricks',b'60652',b'chapin_dfss_providers_2011_070212.csv',b'7788802',b'',b'no',b'',b'ashburn',b'',b'',b'',b'marcy newberry association',b'1750',b'no'
690,0.432900980115,858,CPS_Early_Childhood_Portal_scrape.csv, Henry Booth House - New Pisgah,8130 S Racine Ave ,,8735392,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'8130 s racine ave',b'extended day',b'',b'www.henryboothhouse.org',b'',b'child care',b'',b'henry booth house - new pisgah',b'',b'',b'no',b'',b'',b'',b'mr. s. smith',b'',b'mr. s. smith',b'',b'scott perkins',b'60620',b'cps_early_childhood_portal_scrape.csv',b'8735392',b'',b'yes',b'',b'auburn gresham',b'child care',b'',b'',b'henry booth house',b'182',b'no'
376,0.597629189491,859,CPS_Early_Childhood_Portal_scrape.csv, Henry Booth House - Pink's Child Care Academy,8236 S Kedzie Ave ,,8637465,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'8236 s kedzie',"b'8-11 hours, varies by facility'",b'',b'www.henryboothhouse.org',b'',b'community partnerships',b'',"b""henry booth house pink's child care academy""",b'',b'',b'no',b'',b'',b'',b'ms. jones',b'',b'ms. jones',b'',b'scott perkins',b'60652',b'cps_early_childhood_portal_scrape.csv',b'8637465',b'',b'yes',b'',b'ashburn',b'',b'',b'',b'henry booth house',b'459',b'no'
717,0.428214754377,860,CPS_Early_Childhood_Portal_scrape.csv, South Central Community Services - South Central Community Services,8316 S Ellis Ave ,,4830900,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'8316 s. ellis ave.',b'half day/full day',b'',b'www.sccsinc.org',b'',b'child care',b'05/31/14',b'south central community services - south central community services',b'',b'',b'no',b'',b'',b'',b'marsha hightower',b'blasingame@sccsinc.org',b'marsha hightower',b'',b'felicia blasingame',b'60619',b'cps_early_childhood_portal_scrape.csv',b'4830900',b'508122',b'yes',b'chatham',b'chatham',b'',b'',b'',b'south central community services',b'860',b'no'
302,0.906771,861,CPS_Early_Childhood_Portal_scrape.csv, Reavis,834 E. 50Th St. ,,5351060,,Head Start,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,,b'834 e. 50th st.',b'5-6 hours',b'',b'',b'',b'head start',b'',b'reavis (blended)',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'hs-hd',b'60615',b'ece chicago find a school scrape.csv',b'5351060',b'',b'',b'kenwood',b'',b'',b'',b'',b'',b'2740',b''
83,0.307715679918,862,CPS_Early_Childhood_Portal_scrape.csv, Marcy Newberry Association - South Harper Montessori,8358 S Stony Island Ave ,,7340375,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'8358 s stony island ave',b'half day/full day',b'',b'',b'',b'child care',b'',b'south harper 0-3',b'',b'',b'no',b'',b'',b'',b'georgianna coachman',b'',b'',b'',b'cp',b'60617',b'cps_early_childhood_portal_scrape.csv',b'7340375',b'',b'no',b'avalon park',b'avalon park',b'child care',b'',b'',b'marcy newberry association',b'1822',b'no'
794,0.515148977439,863,CPS_Early_Childhood_Portal_scrape.csv, Morgan,8407 S. Kerfoot ,,5353366,,Head Start,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'8407 s. kerfoot',b'3-4 hours',b'',b'www.cps.edu',b'',b'head start',b'',b'morgan',b'',b'',b'no',b'',b'',b'',b'mrs. linda e. walker',b'',b'jerrold washington',b'',b'paula cottone',b'60620',b'dfss_agencysitelies_2012.csv',b'5353366',b'',b'yes',b'auburn gresham',b'auburn gresham',b'',b'',b'',b'chicago public schools',b'2665',b'no'
377,0.450934439898,864,CPS_Early_Childhood_Portal_scrape.csv, Chicago Youth Centers - Fellowship House / CYC,844 W 32nd St ,,3262282,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'844 w 32nd st',b'half day/full day',b'',b'www.chicagoyouthcenters.org',b'',b'head start',b'',b'chicago youth centers fellowship house',b'',b'',b'no',b'',b'',b'',b'levory wilder',b'',b'levory wilder',b'',b'harry wells',b'60608',b'dfss_agencysitelies_2012.csv',b'3262282',b'',b'yes',b'',b'bridgeport',b'',b'',b'',b'chicago youth centers',b'1609',b'no'
383,0.289298810065,865,CPS_Early_Childhood_Portal_scrape.csv, Salvation Army - Family Outreach Initiative (Sal Army),845 W 69th St ,,8324700,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'845 w 69th st',b'half day/full day',b'',b'www.usc.salvationarmy.com',b'',b'head start',b'',b'salvation army - family outreach initiative (sal army)',b'',b'',b'no',b'4121it(ehs)',b'',b'',b'rosie mohammad',b'',b'rosie mohammad',b'',b'claudia rowland',b'60621',b'cps_early_childhood_portal_scrape.csv',b'3824706',b'',b'yes',b'',b'englewood',b'child care',b'',b'',b'salvation army',b'1868',b'no'
911,,866,CPS_Early_Childhood_Portal_scrape.csv, McNair Acad. Center,849 N. Leamington ,,5346100,,Head Start,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,0.643899798393,867,CPS_Early_Childhood_Portal_scrape.csv, Christopher House - Christopher House - Lakeshore,850 W Eastwood Ave ,,2719403,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'850 w eastwood avenue',b'half day/full day',b'',b'',b'',b'child care',b'',b'christopher house - christopher house - lakeshore',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'cp',b'60640',b'cps_early_childhood_portal_scrape.csv',b'2719403',b'',b'',b'uptown',b'',b'child care',b'',b'',b'',b'2418',b''
60,0.88932082057,868,CPS_Early_Childhood_Portal_scrape.csv, Henry Booth House - Jelly Learning Center,8501 S Ashland Ave ,,,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'8501 s ashland',b'half day/full day',b'',b'www.henryboothhouse.org',b'',b'head start',b'',b'henry booth house jelly bean learining center-8501 s ashland',b'',b'',b'no',b'',b'',b'',b'ms. donna taylor',b'',b'ms. donna taylor',b'',b'scott perkins',b'60620',b'dfss_agencysitelies_2012.csv',b'2395437',b'',b'yes',b'',b'auburn gresham',b'',b'',b'',b'henry booth house',b'868',b'no'
775,0.918402850628,869,CPS_Early_Childhood_Portal_scrape.csv, Gresham,8524 S. Green ,,5353350,,Head Start,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,,b'8524 s. green',b'5-6 hours',b'',b'',b'',b'head start',b'',b'gresham',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'hs-hd',b'60620',b'cps_early_childhood_portal_scrape.csv',b'5353350',b'',b'',b'auburn gresham',b'',b'',b'',b'',b'',b'869',b''
419,0.840801686049,870,CPS_Early_Childhood_Portal_scrape.csv, Henry Booth House - North Kenwood Day Care Center,857 E Pershing Rd ,,2682223,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'857 e pershing rd',b'extended day',b'',b'www.henryboothhouse.org',b'',b'child care',b'',b'henry booth house - north kenwood day care center',b'',b'',b'no',b'',b'',b'',b'',b'',b'',b'',b'scott perkins',b'60653',b'cps_early_childhood_portal_scrape.csv',b'2682223',b'',b'yes',b'oakland',b'oakland',b'',b'',b'',b'henry booth house',b'870',b'no'
38,0.483751666546,871,CPS_Early_Childhood_Portal_scrape.csv, Dorothy Sutton Branch - Dorothy Sutton Branch,8601 S State St ,,7234445,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'8601 s state st',"b'8-11 hours, varies by facility'",b'',b'',b'',b'community partnerships',b'04/30/14',b'dorothy sutton branch - dorothy sutton branch',b'',b'',b'no',b'7123ps(hs collaboration with childcare)',b'',b'',b'ms. ola kirksey',b'dorthysbr@aol.com',b'ms. ola kirksey',b'',b'ola kirksey',b'60619',b'cps_early_childhood_portal_scrape.csv',b'7234445',b'557917',b'yes',b'',b'chatham',b'',b'',b'',b'dorothy sutton branch',b'1629',b'no'
379,0.40309047699,872,CPS_Early_Childhood_Portal_scrape.csv, Catholic Charities of the Archdiocese of Chicago - St. Bronislava,8716 S Colfax Ave ,,9337676,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'8716 s colfax ave',b'extended day',b'',b'',b'',b'child care',b'',b'catholic charities of the archdiocese of chicago - st. bronislava',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'60617',b'cps_early_childhood_portal_scrape.csv',b'9337676',b'',b'',b'',b'',b'child care',b'',b'',b'',b'3251',b''
380,0.577265540759,873,CPS_Early_Childhood_Portal_scrape.csv, Ryder,8716 S. Wallace ,,5353843,,Head Start,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'8716 s. wallace street',b'3-4 hours',b'',b'www.cps.edu',b'',b'head start',b'',b'ryder',b'',b'',b'no',b'',b'',b'',b'mrs. janice preston',b'',b'mrs. janice preston',b'',b'paula cottone',b'60620',b'dfss_agencysitelies_2012.csv',b'5353843',b'',b'yes',b'auburn gresham',b'auburn gresham',b'',b'',b'',b'chicago public schools',b'2749',b'no'
381,0.30099,874,CPS_Early_Childhood_Portal_scrape.csv, Henry Booth House - Little Elite Childcare,8748 S Aberdeen St ,,4887988,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'8748 s aberdeen st',b'half day/full day',b'',b'',b'',b'head start',b'',b'henry booth house - little elite childcare',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'4887988',b'',b'',b'',b'',b'',b'',b'',b'',b'874',b''
912,,875,CPS_Early_Childhood_Portal_scrape.csv, Ada S. McKinley Community Services - Child Quest,8751 S Greenwood Ave ,,,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
913,,876,CPS_Early_Childhood_Portal_scrape.csv, Henry Booth House - Pill Hill Development Center,8802 S Stony Island Ave ,,,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
914,,877,CPS_Early_Childhood_Portal_scrape.csv, Chicago Youth Centers - Tots Express,8938 S Cottage Grove ,,,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,0.779124975204,878,CPS_Early_Childhood_Portal_scrape.csv, Henry Booth House - Tots Express,8939 S Cottage Grove Ave ,,,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'8026 s cottage grove ave',b'half day/full day',b'',b'www.henryboothhouse.org',b'',b'head start',b'',b'henry booth house the world is yours',b'',b'',b'no',b'',b'',b'',b'',b'',b'',b'',b'scott perkins',b'60619',b'dfss_agencysitelies_2012.csv',b'',b'',b'yes',b'',b'chatham',b'',b'',b'',b'henry booth house',b'878',b'no'
382,0.656002036163,879,CPS_Early_Childhood_Portal_scrape.csv, Wheatley CPC,902 E. 133rd Pl ,,5355718,,Head Start,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,,b'902 e. 133rd pl',b'3-4 hours',b'',b'',b'',b'head start',b'',b'wheatley cpc',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'cpc-fd',b'60627',b'cps_early_childhood_portal_scrape.csv',b'5355718',b'',b'',b'riverdale',b'',b'child parent center',b'',b'',b'',b'213',b''
382,0.484187943595,880,CPS_Early_Childhood_Portal_scrape.csv, Wheatley CPC,902 E. 133rd Pl ,,5355718,,Head Start,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,,b'902 e. 133rd pl',b'3-4 hours',b'',b'',b'',b'head start',b'',b'wheatley cpc',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'cpc-fd',b'60627',b'cps_early_childhood_portal_scrape.csv',b'5355718',b'',b'',b'riverdale',b'',b'child parent center',b'',b'',b'',b'213',b''
915,,881,CPS_Early_Childhood_Portal_scrape.csv, Henry Booth House - Kids R First,9040 S Vincennes Ave ,,4454900,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,0.487883170446,882,CPS_Early_Childhood_Portal_scrape.csv, Catholic Charities of the Archdiocese of Chicago - Our Lady of Guadalupe,9129 S Burley Ave ,,9785320,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'9129 s burley ave',b'half day/full day',b'',b'',b'',b'state pre-kindergarten',b'',b'catholic charities of the archdiocese of chicago - our lady of guadalupe',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'60617',b'cps_early_childhood_portal_scrape.csv',b'9785320',b'',b'',b'',b'',b'child care',b'',b'',b'',b'190',b''
97,0.857852965593,883,CPS_Early_Childhood_Portal_scrape.csv," Trinity Resources Unlimited, Inc. - High Mountain",919 N Lavergne Ave ,,6263994,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'919 n lavergne',b'half day/full day',b'',b'',b'',b'head start',b'',"b'trinity resources unlimited, inc. high mountain'",b'',b'',b'no',b'',b'',b'',b'marion hayes',b'',b'marion hayes',b'',b'marion hayes',b'60651',b'dfss_agencysitelies_2012.csv',b'6263997',b'',b'yes',b'',b'austin',b'',b'',b'',"b'trinity resources unlimited, inc.'",b'883',b'no'
751,0.517268836498,884,CPS_Early_Childhood_Portal_scrape.csv, Brunson,932 N. Central Av ,,5346025,,Head Start,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'932 n. central av',b'3-4 hours',b'',b'www.cps.edu',b'',b'head start',b'',b'brunson',b'',b'',b'no',b'',b'',b'',b'carol wilson',b'',b'carol wilson',b'',b'paula cottone',b'60651',b'dfss_agencysitelies_2012.csv',b'5346025',b'',b'yes',b'austin',b'austin',b'',b'',b'',b'chicago public schools',b'1478',b'no'
70,0.873692929745,885,CPS_Early_Childhood_Portal_scrape.csv, Henry Booth House - Pattie Cake,939 W 87th St ,,8749460,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'939 w 87th st',b'half day/full day',b'',b'www.henryboothhouse.org',b'',b'head start',b'',b'henry booth house patti cake',b'',b'',b'no',b'',b'',b'',b'ms. harris',b'',b'ms. harris',b'',b'scott perkins',b'60620',b'dfss_agencysitelies_2012.csv',b'8749460',b'',b'yes',b'',b'auburn gresham',b'',b'',b'',b'henry booth house',b'885',b'no'
663,0.443939323227,886,CPS_Early_Childhood_Portal_scrape.csv, Centers For New Horizons - Altgeld Gardens I,941 E 132nd Pl ,,4683055,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'941 e 132nd st',b'half day/full day',b'',b'www.cnh.org',b'',b'child care',b'',b'centers for new horizons - altgeld gardens i',b'',b'',b'no',"b'4320it(child care it center), 7044ps(hs collaboration with c'",b'',b'',b'gloria lawson',b'',b'gloria lawson',b'',b'cp',b'60627',b'cps_early_childhood_portal_scrape.csv',b'4683055',b'',b'yes',b'riverdale',b'riverdale',b'child care',b'',b'',b'centers for new horizons',b'1310',b'yes'
